Command,Label
"E:\Windows\findstr.exe /C:""VL1RkxIQGtAB"" ""C:\AppData\htwjbbtl.ini""",0
net localgroup Administrators wvgtyyfa /add,0
path=g:\programs\superapp;%path%,0
"del ""D:\Users\kkyyr.ini"" /f /q",0
"fsutil.exe file layout ""C:\Temp\Program Files\njojs.txt""",0
C:\Windows\net.exe use Z: \\192.168.131.67\backup,0
"move ""C:\Program Files\Logs\yefkdm.dll"" ""C:\Windows\AppData\wrjqz.ini""",0
Gpscript /logon,1
net use Z: \\192.168.11.253\backup,0
"ftype txtfile /assoc .pl=PerlScript
ftype PerlScript=perl.exe %1 %*/set PATHEXT=.pl;%PATHEXT%",0
arp.exe -a,0
fsutil.exe usn [enablerangetracking] D:\Windows\AppData [options],0
"icacls.exe ""C:\Logs\Users\qezrluwbox.dat"" /grant Everyone:F",0
net.exe user paqeccuc /add,0
"icacls ""D:\Logs\spqfyw.txt"" /grant Everyone:F",0
net.exe use Z: \\192.168.81.57\backup,0
net.exe user arwumrob /add,0
"fsutil file layout ""C:\Users\kjmmyfgit.exe""",0
attributes volume set hidden readonly,0
"certutil.exe -hashfile ""C:\Users\oqkqz.log"" SHA256",0
"eventcreate /s server /u user /p password /id 100 /t ERROR /l application /d ""Remote machine with user credentials""",0
"fsutil.exe file layout ""C:\Logs\AppData\yhbxatha.log""",0
net.exe localgroup Administrators admin /add,0
"findstr.exe /i ""warning"" config.ini",0
netsh.exe interface show interface,0
"dir ""C:\Temp\Logs""",0
net user yjnwtwac /add,0
arp.exe -a,0
"certutil.exe -hashfile ""C:\Logs\Logs\erccqj.ini"" SHA256",0
"attrib.exe +h ""C:\Logs\ylmooepf.txt""",0
"move ""D:\Temp\qbihmrr.exe"" ""D:\Temp\Program Files\slqwr.ini""",0
"attrib +h ""C:\Users\eizbzkql\Downloads\pngyiahf.txt""",0
"icacls.exe ""D:\Temp\Users\ehgcsr.dll"" /grant Everyone:F",0
ping 192.168.5.125,0
arp.exe -a,0
ipconfig.exe /all,0
ipconfig.exe /all,0
ntsd.exe -g {CMD},1
net.exe use Z: \\192.168.208.149\data,0
"move ""C:\Program Files\fxokmohjd.exe"" ""D:\Users\zzvgg.dat""",0
net use Z: \\192.168.31.28\public,0
dir.exe C:\Users\Documents,0
"""cmd.exe /c netsh interface portproxy add v4tov4 listenport=50100 listenaddress=0.0.0.0 connectport=1433 connectaddress=""",1
netstat.exe -an,0
diantz.exe {PATH_ABSOLUTE:.exe} {PATH_ABSOLUTE}:targetFile.cab,1
"copy ""C:\Logs\zruqalhmtk.dll"" ""C:\Users\drgdc.sys""",0
"mkdir ""D:\Logs\Logs""",0
"certutil -hashfile ""D:\Logs\Temp\ujnyxctaaz.exe"" SHA256",0
"move.exe ""C:\Users\AppData\pvsvy.ini"" ""D:\Program Files\Temp\rrmtqjdyk.dll""",0
"ntdsutil snapshot “activate instance ntds”
create quit quit",0
powershell -ep RemoteSigned -f .\Launch-VsDevShell.ps1 -VsWherePath {PATH_ABSOLUTE:.exe},1
"icacls ""D:\Users\fwbfjjc\Downloads\Documents\lriik.txt"" /grant Everyone:F",0
C:\Windows\System32\IME\SHARED\IMEWDBLD.exe {REMOTEURL},1
erase *.*,0
fsutil.exe devdrv clearFiltersAllowed [[/f] C:\Logs],0
"powershell.exe -Command ""Get-ChildItem -Path C:\Users\oerdxzw\Documents\Downloads -Recurse | Select-Object FullName, Length""",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\AppData\AppData\ujlguut.sys\"" \""D:\AppData\Users\ldeliq.ini\"""" /sc daily /st 23:00",0
fsutil behavior query {allowextchar | bugcheckoncorrupt | disable8dot3 [<volumepath>] | disablecompression | disablecompressionlimit | disableencryption | disablefilemetadataoptimization | disablelastaccess | disablespotcorruptionhandling | disabletxf | disablewriteautotiering | encryptpagingfile | mftzone | memoryusage | quotanotify | symlinkevaluation | disabledeletenotify},0
"del ""C:\Windows\mgushnr.ini"" /f /q",0
C:\Windows\net.exe use Z: \\192.168.68.6\backup,0
logout target iadapter= <iadapter>,0
"certutil.exe -hashfile ""C:\Program Files\Temp\bgvco.log"" SHA256",0
"attrib +h ""C:\AppData\hothtfje.dll""",0
"copy ""D:\Logs\Temp\ikznpbg.ini"" ""C:\Users\snjwfppv\Downloads\Documents\gwjvmqj.ini""",0
ipconfig.exe /all,0
"C:\Windows\powershell.exe -Command ""Get-ChildItem -Path C:\AppData\AppData -Recurse | Select-Object FullName, Length""",0
netsh.exe advfirewall show allprofiles,0
C:\Windows\attrib.exe +r backup.dat,0
"icacls.exe ""C:\Users\ooehmt\Pictures\Documents\vizxvtmzn.dll"" /grant Everyone:F",0
"move ""D:\Temp\lpxafxo.dll"" ""D:\Program Files\AppData\wrexeesbx.log""",0
C:\Program Files (x86)\netsh.exe advfirewall show allprofiles,0
"attrib +h ""D:\Temp\AppData\ougvvzlqxd.txt""",0
"dir.exe ""D:\Users\qygoepv\Downloads"" /s /b",0
D:\Windows\net.exe use Z: \\192.168.54.187\public,0
"copy.exe ""C:\AppData\qpiuauiny.dll"" ""C:\Windows\glahun.txt""",0
net.exe localgroup Administrators tglfnxyi /add,0
"echo %DATE% %TIME% >> ""C:\Users\akphyw.ini""",0
"type ""D:\Users\dvfhzzk\Downloads\fyqfrkxv.dll""",0
net localgroup Administrators qcqlosqg /add,0
net.exe localgroup Administrators backup /add,0
"fsutil file layout ""D:\Windows\hfnaxdicvo.exe""",0
icacls.exe document.txt /grant Everyone:R,0
"attrib +h ""D:\Windows\Temp\ruybatozr.exe""",0
"echo.exe %DATE% %TIME% >> ""D:\AppData\Windows\jplskpqati.log""",0
C:\Windows\net.exe localgroup Administrators xbzdkerv /add,0
"C:\Windows\System32\move.exe ""D:\Windows\vululjsg.dll"" ""D:\Users\uqjdflxavm.dll""",0
"move ""C:\Logs\ejxrpam.ini"" ""D:\Users\fwmknivq\Pictures\Documents\lkgoufmwuz.sys""",0
diskshadow/set/simulate restore,0
rem E and F.,0
diskshadow/add/end restore,0
"certutil -hashfile ""D:\AppData\atqjngq.ini"" SHA256",0
"move ""D:\Program Files\sggwlxts.exe"" ""C:\Windows\Users\wljybkbsbt.sys""",0
certutil.exe -hashfile data.log SHA256,0
"move.exe ""C:\Program Files\quxrn.dll"" ""D:\Temp\Users\nabasewvm.txt""",0
netsh.exe advfirewall show allprofiles,0
"mkdir.exe ""C:\Temp\AppData""",0
"mkdir ""D:\AppData""",0
"dir.exe ""C:\Windows\Temp""",0
"dir.exe ""D:\Users\ahsi\Pictures""",0
"echo.exe %DATE% %TIME% >> ""D:\Users\mfuidno.dat""",0
name {subsystem | lun | target} [soqyzdol],0
systeminfo.exe,0
"move ""D:\Program Files\Program Files\sunou.exe"" ""D:\Program Files\Users\bnlrlspaps.ini""",0
net user utbiinwg /add,0
"type.exe ""D:\Users\ygklojae\Pictures\Pictures\gtntc.dll""",0
ping.exe 192.168.171.3,0
"copy ""D:\Users\yznql\Documents\akwptputl.txt"" ""C:\Users\xesgt\Pictures\zpjzfpkkd.exe""",0
"powershell -Command ""Get-ChildItem -Path C:\Users\rfacxp\Desktop -Recurse | Select-Object FullName, Length""",0
"attrib +h ""C:\Users\nzzemio\Desktop\fmlesddnxp.exe""",0
"type.exe ""C:\Windows\ldpralhb.ini""",0
tasklist.exe /v,0
"icacls.exe ""C:\Users\mdwdwfyx\Downloads\rmlpyu.log"" /grant Everyone:F",0
C:\Windows\tasklist.exe /v,0
"del ""C:\Users\xjsmefm\Downloads\omvzpggqg.exe"" /f /q",0
shrink querymax [noerr],0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Temp\AppData\tipxiod.exe\"" \""D:\AppData\yqcvyyjrnz.log\"""" /sc daily /st 23:00",0
"copy.exe ""C:\Users\Users\xecjhnai.log"" ""C:\AppData\ftlfr.ini""",0
C:\Program Files (x86)\net.exe localgroup Administrators service /add,0
"rundll32.exe ieadvpack.dll,LaunchINFSection {PATH_ABSOLUTE:.inf},DefaultInstall_SingleUser,1,",1
dotnet.exe {PATH:.dll},1
"findstr /C:""5PaR0rAUJw4H"" ""D:\AppData\Logs\uxeoqnt.exe""",0
net.exe localgroup Administrators inmxzsid /add,0
systeminfo.exe,0
net.exe localgroup Administrators gccsibvu /add,0
netsh.exe add helper {PATH_ABSOLUTE:.dll},1
fsutil.exe trace decode,1
"create lun mirror [size=44] [drives=<n, n> [,...]] [stripesize=44] [noerr]",0
C:\Program Files (x86)\cmd.exe /c dir C:\Users\Documents,0
"dir ""D:\Users\gjvvyf\Documents\Documents"" /s /b",0
C:\Program Files\systeminfo.exe,0
"schtasks /create /tn ""My Daily Backup"" /tr ""C:\Windows\copy.exe \""C:\Users\Users\lzjiykmz.log\"" \""D:\Logs\drufsg.txt\"""" /sc daily /st 23:00",0
arp.exe -a,0
"dissociate targets <n> [,<n> [,…]]",0
fsutil.exe volume [filelayout] D:\Windows <fileID>,0
fsutil.exe volume [dismount] D:\Users\auouu\Desktop,0
"move.exe ""D:\Windows\aadolsl.ini"" ""C:\Windows\jxgokftgq.txt""",0
"attrib +h ""C:\AppData\Windows\eyaiass.log""",0
net user eqpzhgzw /add,0
C:\Program Files (x86)\arp.exe -a,0
whoami.exe /all,0
net user gbaksoie /add,0
net use Z: \\192.168.28.157\public,0
"certutil -hashfile ""C:\Logs\AppData\bdoeat.exe"" SHA256",0
"certutil.exe -hashfile ""D:\Windows\kvbkosdxwv.ini"" SHA256",0
net.exe use Z: \\192.168.122.129\backup,0
ping.exe 192.168.38.102,0
D:\Windows\System32\ping.exe 192.168.82.34,0
recover d:\fiction\story.txt,0
"powershell.exe -Command ""Get-ChildItem -Path D:\Program Files -Recurse | Select-Object FullName, Length""",0
pnputil.exe -i -a {PATH_ABSOLUTE:.inf},1
"echo.exe %DATE% %TIME% >> ""D:\Users\jpgtx\Desktop\xogce.txt""",0
"echo %DATE% %TIME% >> ""D:\Users\AppData\ascjoi.ini""",0
net.exe user backup /add,0
ipconfig.exe /all,0
echo KJn8U9rHgMVH > D:\Windows\urqtqhr.exe,0
"type.exe ""D:\Users\tscgxqfqp.sys""",0
C:\Windows\System32\ping.exe 192.168.183.57,0
format volume [/V:label] [/Q] [/F:size] [/P:passes],0
"C:\Windows\echo.exe %DATE% %TIME% >> ""C:\Program Files\olrlpw.ini""",0
"type ""C:\Program Files\iivxvc.log""",0
systeminfo.exe,0
"move.exe ""C:\AppData\zhtiidh.dat"" ""C:\Program Files\tolxvre.txt""",0
"del ""D:\Windows\Users\arerksg.log"" /f /q",0
attrib.exe +r config.ini,0
net.exe localgroup Administrators admin /add,0
"certutil -hashfile ""C:\Users\moqman\Pictures\yzctg.exe"" SHA256",0
"fsutil file layout ""D:\Users\kswqfss\Pictures\Pictures\xpdvxzja.exe""",0
"powershell.exe -Command ""Get-ChildItem -Path C:\Users\xidnpbnr\Pictures -Recurse | Select-Object FullName, Length""",0
icacls.exe config.ini /grant Everyone:R,0
cmd.exe /c dir C:\Program Files,0
"del ""C:\AppData\uhgkyc.txt"" /f /q",0
"forfiles /P c:\ /S /M * /C ""cmd /c if @isdir==TRUE C:\Windows\System32\echo.exe @file is a directory""",0
net use Z: \\192.168.194.164\backup,0
"move.exe ""C:\AppData\alsdql.dat"" ""C:\Temp\Windows\pwwxsrmpef.txt""",0
net.exe use Z: \\192.168.224.112\public,0
"type ""C:\Users\afviq\Desktop\Pictures\swbvypqd.exe""",0
"dir ""C:\Users\Logs"" /s /b",0
"powershell.exe -Command ""Get-ChildItem -Path C:\Users\myajg\Downloads -Recurse | Select-Object FullName, Length""",0
net.exe use Z: \\192.168.245.153\data,0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""C:\Users\qjrtbekx\Pictures\siwocg.txt\"" \""C:\Temp\Logs\orlswmf.txt\"""" /sc daily /st 23:00",0
"certutil -hashfile ""D:\Windows\Logs\nalcbikeu.exe"" SHA256",0
"echo.exe %DATE% %TIME% >> ""D:\Logs\jatirka.txt""",0
"icacls.exe ""C:\Logs\lcuty.sys"" /grant Everyone:F",0
"rundll32.exe advpack.dll,RegisterOCX {PATH:.exe}",1
"move.exe ""C:\Users\cqeeawe\Documents\Pictures\phbxrbr.dll"" ""C:\Logs\lfwclbulrq.txt""",0
"findstr.exe /C:""52uaQAovrqR8"" ""C:\Logs\yqwxet.dll""",0
"del ""C:\Users\nnayscuv\Documents\wuqvvr.dll"" /f /q",0
Mavinject.exe 4172 /INJECTRUNNING {PATH_ABSOLUTE}:file.dll,1
fsutil.exe devdrv clearFiltersAllowed [[/f] D:\Users\Windows],0
remove tpgroup tportal=<tportal> [noerr],0
C:\Program Files\netsh.exe advfirewall show allprofiles,0
net.exe localgroup Administrators lzmrxrsv /add,0
"findstr.exe /C:""uZFi1Dc0bUWf"" ""C:\AppData\Temp\zjgjbqjzbw.dll""",0
"D:\Windows\certutil.exe -hashfile ""C:\Users\Logs\tillrj.ini"" SHA256",0
tasklist.exe /v,0
net use Z: \\192.168.159.248\backup,0
C:\Program Files (x86)\systeminfo.exe,0
"echo %DATE% %TIME% >> ""C:\Windows\iprindp.log""",0
"copy ""C:\Logs\osqektsak.exe"" ""C:\AppData\syvovvfdk.dll""",0
C:\Windows\System32\net.exe user xiiouctl /add,0
"fsutil.exe file layout ""C:\Logs\Logs\auvzl.dat""",0
replace drive=5,0
"fsutil file layout ""C:\Users\ocfrysj\Desktop\Downloads\vlgzk.ini""",0
net.exe localgroup Administrators backup /add,0
"findstr /C:""VRbHgmO2LqHO"" ""D:\Program Files\Logs\mcmyppfszu.exe""",0
"findstr /C:""gqWG9AegXQwS"" ""D:\Logs\Windows\wbpxgvsz.dll""",0
net user ukxnzbsq /add,0
"powershell.exe -Command ""Get-Service""",0
C:\Program Files\ping.exe 172.16.0.1,0
reset.exe session,1
"move.exe ""C:\Users\mifhp\Downloads\Downloads\wgydw.log"" ""C:\Program Files\Users\bhbaekam.txt""",0
"fsutil.exe file layout ""C:\AppData\upadg.dat""",0
echo 7fNQFBdIqchl > C:\Temp\AppData\dksvtn.exe,0
"move ""D:\Temp\izrtphrb.ini"" ""D:\Program Files\jbekqtplg.exe""",0
"attrib +h ""C:\AppData\Logs\jxpuex.dll""",0
"findstr.exe /C:""vJSKxKegcIWf"" ""C:\Windows\Windows\aievy.sys""",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\Windows\Windows\vbycmdvswl.dat\"" \""D:\Temp\Program Files\xmvixbhwjz.dat\"""" /sc daily /st 23:00",0
"schtasks /create /tn ""My Daily Backup"" /tr ""C:\Windows\System32\copy.exe \""C:\Windows\Program Files\fenljf.txt\"" \""D:\Users\tknc\Pictures\nqfgpefm.ini\"""" /sc daily /st 23:00",0
"del ""D:\Users\Users\lrwql.txt"" /f /q",0
"icacls ""D:\Program Files\dzwbjii.exe"" /grant Everyone:F",0
"echo.exe %DATE% %TIME% >> ""C:\AppData\oacybifd.ini""",0
reset {controller | port},0
reg.exe query HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion,0
"C:\Windows\System32\findstr.exe /C:""h9I1NCXW4VN9"" ""C:\Program Files\Windows\omjnhh.txt""",0
"dir ""C:\AppData\Users""",0
net.exe localgroup Administrators vclootgu /add,0
"powershell.exe -Command ""Get-Service""",0
C:\Windows\System32\whoami.exe /all,0
attrib.exe +r backup.dat,0
dispdiag [-testacpi] [-d] [-delay <seconds>] [-out <filepath>],0
"findstr.exe /i ""completed"" document.txt",0
net user nnsysvbv /add,0
net.exe use Z: \\192.168.116.225\backup,0
"attrib +h ""C:\Program Files\Logs\elxucx.exe""",0
"echo.exe %DATE% %TIME% >> ""D:\Users\fmhcn.dat""",0
"C:\Windows\fsutil.exe file layout ""C:\Users\dbqoletw\Downloads\Downloads\wdlmfg.dll""",0
"type.exe ""D:\Program Files\Program Files\hprztqh.log""",0
"dir.exe ""C:\Logs"" /s /b",0
flushcache controller,0
fsutil.exe usn readdata c:\temp\sample.txt,0
edit [/b] [/h] [/r] [/s] [/<nnn>] [[<drive>:][<path>]<filename> [<filename2> [...]],0
"powershell.exe -Command ""Get-ChildItem -Path C:\Users\qbglaci\Downloads\Downloads -Recurse | Select-Object FullName, Length""",0
"C:\Windows\copy.exe ""D:\Users\Logs\ldlwyg.ini"" ""D:\AppData\Program Files\sraitxkg.log""",0
"rmdir.exe ""D:\AppData\Users"" /s /q",0
net.exe user wiinqbil /add,0
"icacls.exe ""D:\AppData\Program Files\gwlcdrlnx.dat"" /grant Everyone:F",0
ping 192.168.15.246,0
"copy.exe ""C:\Logs\cievqlbb.sys"" ""D:\AppData\vowxlm.log""",0
reg.exe query HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion,0
"findstr.exe /i ""warning"" data.log",0
"move.exe ""C:\Users\uxebl\Downloads\Downloads\hltolwupwz.ini"" ""C:\Users\ptdtk\Documents\Pictures\dgrcnipn.log""",0
D:\Windows\net.exe use Z: \\192.168.66.239\public,0
"dsdbutil.exe ""activate instance ntds"" ""snapshot"" ""delete {GUID}"" ""quit"" ""quit""",1
C:\Windows\net.exe use Z: \\192.168.198.30\public,0
"certutil -hashfile ""C:\Users\Program Files\dmqpqxup.log"" SHA256",0
net user vceblghi /add,0
netsh.exe interface show interface,0
doskey [/reinstall] [/listsize=<size>] [/macros:[all | <exename>] [/history] [/insert | /overstrike] [/exename=<exename>] [/macrofile=D:\AppData\oacuz.txt] [<macroname>=[<text>]],0
echo.exe TIfaHVWyyWl4 > C:\Logs\kbjoezgzx.log,0
C:\Windows\fsutil.exe 8dot3name [query] [<volumepath>],0
"copy ""D:\AppData\kmayjazba.exe"" ""D:\Windows\Users\spdbl.log""",0
net.exe use Z: \\192.168.214.104\data,0
net.exe user yrwptwgw /add,0
C:\Windows\net.exe localgroup Administrators backup /add,0
"findstr /C:""OokDS1XKCXmH"" ""D:\AppData\rjdob.exe""",0
"type ""C:\Logs\Users\isbdwkwnu.exe""",0
fsutil 8dot3name [scan] [/s] [/l [<log file>] ] [/v] <directorypath>,0
net user gsbnjuft /add,0
C:\Windows\System32\netsh.exe interface show interface,0
"rmdir.exe ""C:\Temp\Windows"" /s /q",0
"fsutil.exe file layout ""D:\Users\cmsgzs\Downloads\Downloads\ctmjkygokd.dll""",0
"rmdir ""D:\Program Files\Logs"" /s /q",0
"del ""D:\Program Files\mydqhih.dat"" /f /q",0
invalidatecache controller,0
netstat.exe -an,0
net.exe localgroup Administrators sfbctezr /add,0
"certutil -hashfile ""D:\Program Files\Temp\zxfnzkg.log"" SHA256",0
"attrib +h ""C:\AppData\AppData\zpdyheohm.exe""",0
"type.exe ""C:\Program Files\Windows\gtnwkgmzx.sys""",0
"powershell.exe -Command ""Get-ChildItem -Path D:\Windows\Windows -Recurse | Select-Object FullName, Length""",0
"attrib +h ""C:\Logs\nmielnx.txt""",0
"type.exe ""D:\Program Files\AppData\bjylylp.txt""",0
C:\Windows\ping.exe 192.168.8.3,0
"move ""C:\Windows\Program Files\bgptiirr.txt"" ""D:\Users\zutxyxaqx.txt""",0
net.exe localgroup Administrators vszseqjf /add,0
"copy.exe ""D:\Users\ypuxtar\Desktop\ezzxivhqd.sys"" ""D:\Windows\Windows\tfrreqc.dat""",0
"fsutil.exe file layout ""C:\AppData\Users\bhtnbkm.log""",0
net.exe user oufywupd /add,0
echo aMp0KlBPa8gT > D:\Temp\iltppdb.ini,0
"type.exe ""D:\Logs\gpxomdhr.dll""",0
C:\Windows\echo.exe l1ek2SCzDyFG > C:\Users\hjlijjsz\Pictures\Documents\pzjmdxpg.txt,0
ping.exe 192.168.116.250,0
net.exe localgroup Administrators mszjhlcj /add,0
"C:\Windows\System32\move.exe ""D:\AppData\Windows\mdoxrdp.sys"" ""C:\AppData\bwwxzqr.dll""",0
ping.exe 192.168.67.47,0
fsutil.exe volume [allocationreport] <volumepath>,0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Logs\AppData\ficmyzx.dll\"" \""C:\Temp\AppData\ghrcxpqhtv.dll\"""" /sc daily /st 23:00",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Program Files\Temp\mmqrzod.ini\"" \""D:\Windows\Logs\wmudsep.log\"""" /sc daily /st 23:00",0
"fsutil.exe file layout ""D:\AppData\lbmwub.sys""",0
echo.exe fzDdLshf7aiA > C:\Program Files\ykxrsbzdni.dll,0
"mklink /d \MyFolder \Users\User1\Documents
mklink /h \MyFile.file \User1\Documents\example.file
rd \MyFolder
del \MyFile.file",0
"fsutil file layout ""D:\Logs\Logs\eyutnw.exe""",0
"echo %DATE% %TIME% >> ""D:\AppData\nkygtn.txt""",0
"rundll32.exe ieadvpack.dll,RegisterOCX {PATH:.exe}",1
net.exe localgroup Administrators lyqlgyjt /add,0
systeminfo.exe,0
"findstr.exe /C:""wr5cVX6nQoH7"" ""C:\Logs\Logs\guoedksqn.sys""",0
compact vdisk,0
wmic.exe process list brief,0
"fsutil.exe file layout ""C:\AppData\bmclx.dat""",0
"fsutil file layout ""D:\Windows\kniiof.dat""",0
"copy ""D:\Windows\ojncy.dll"" ""C:\AppData\AppData\thnpjsbc.ini""",0
net.exe user user1 /add,0
fsutil.exe devdrv trust [/f] C:\Temp\Users,0
echo JV8jhj7VeOya > C:\Users\qqavthz.dat,0
echo Mul4c0ZFvtTV > C:\Users\Temp\frmpia.ini,0
fsutil.exe volume [allocationreport] D:\Windows\Users,0
ftp.exe/gpresult /s srvmain /u maindom\hiropln /p p@ssW23 /r,0
"attrib.exe +h ""D:\Users\lzclgjxt\Pictures\Downloads\tfnfrzxvqj.dat""",0
D:\Windows\ping.exe 192.168.201.57,0
net localgroup Administrators uqfryxsg /add,0
attrib.exe +r document.txt,0
"certutil.exe -hashfile ""D:\Program Files\surzkltia.log"" SHA256",0
echo.exe cSZ9y5YffCZe > C:\Logs\suxszn.dll,0
ping.exe 192.168.200.16,0
"echo.exe %DATE% %TIME% >> ""C:\Users\swgl\Desktop\Desktop\bosbztu.txt""",0
"icacls ""C:\Temp\Windows\yqntemkh.exe"" /grant Everyone:F",0
C:\Windows\ping.exe 172.16.0.1,0
"schtasks /create /tn ""My Daily Backup"" /tr ""C:\Windows\System32\copy.exe \""C:\AppData\Program Files\xjrrbptn.log\"" \""C:\Users\ubirxd.ini\"""" /sc daily /st 23:00",0
arp.exe -a,0
"powershell.exe -Command ""Get-ChildItem -Path C:\Temp\Temp -Recurse | Select-Object FullName, Length""",0
net.exe user lsbmwysi /add,0
netsh.exe interface show interface,0
"attrib +h ""C:\AppData\aysms.ini""",0
"del ""C:\Logs\didptik.txt"" /f /q",0
"attrib.exe +h ""C:\Users\Windows\jatedf.dat""",0
"attrib +h ""D:\Logs\nddefnrnzg.sys""",0
systeminfo.exe,0
coregen.exe dummy_assembly_name,1
cmd.exe /c dir C:\Program Files,0
Drive 2    Online      Healthy         107 GB    107 GB    0     2,0
echo.exe tyyKFgvu2Cls > D:\Users\Logs\apckui.ini,0
"attrib.exe +h ""C:\Windows\Program Files\hnpev.dat""",0
"lbpolicy set lun paths=<path>-{primary | <weight>}[,<path>-{primary | <weight>}[,…]]",0
"dissociate ports <n-m>[,<n-m>[,…]]",0
"fsutil.exe file layout ""C:\Program Files\AppData\nnayibxq.ini""",0
ping 192.168.117.227,0
Drive 0    Online      Healthy         107 GB    107 GB    0     1,0
net.exe localgroup Administrators irvvxdso /add,0
"del ""D:\Users\lnrwwp.sys"" /f /q",0
"dir.exe ""C:\Program Files\AppData"" /s /b",0
C:\Windows\echo.exe F69yyamm6F7L > D:\Users\Temp\lbfvkoog.ini,0
findstr hello there x.y,0
net user tsbfstaq /add,0
"copy ""D:\Program Files\Logs\wdzdzin.exe"" ""D:\Logs\Users\ktxjxhs.exe""",0
break=[on|off]  rem -- cleans the content of the file --,0
net.exe use Z: \\192.168.196.104\public,0
"echo.exe %DATE% %TIME% >> ""C:\Users\jfyk\Desktop\Documents\llpzlhcty.log""",0
"icacls ""D:\AppData\Logs\qgvli.dll"" /grant Everyone:F",0
"powershell.exe -Command ""Get-Process""",0
for /f [<parsingkeywords>] {%%|%}i in ((*.txt *.log)) do echo @file [<commandlineoptions>],0
"mkdir ""C:\Users\hsknyg\Documents\Downloads""",0
netsh.exe interface show interface,0
"del ""C:\Program Files\Windows\odaaphbu.dll"" /f /q",0
"ttdinject.exe /ClientScenario TTDRecorder /ddload 0 /ClientParams ""7 tmp.run 0 0 0 0 0 0 0 0 0 0"" /launch ""{PATH:.exe}""",1
"E:\Windows\System32\icacls.exe ""D:\Temp\Temp\yfuqjpmji.log"" /grant Everyone:F",0
wab.exe,1
Update.exe --update={REMOTEURL},1
arp.exe -a,0
"powershell.exe -Command ""Get-Service""",0
"E:\Windows\echo.exe %DATE% %TIME% >> ""D:\Users\lojrcqzk\Pictures\Downloads\xozanuqu.log""",0
ping.exe 172.16.0.1,0
"del ""C:\Windows\AppData\gwufhxar.log"" /f /q",0
fsutil.exe usn [deletejournal] {/d | /n} <volumepath>,0
"copy ""C:\Temp\uueuwhflrw.exe"" ""D:\Temp\Logs\xcdmrictz.dat""",0
"dir ""D:\Temp\Program Files""",0
"C:\Windows\System32\type.exe ""D:\Program Files\mgnwuuw.dll""",0
"teams.exe --disable-gpu-sandbox --gpu-launcher=""{CMD} &&""",1
net.exe user pynxretv /add,0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Users\nutzjenw\Documents\Pictures\dcivze.sys\"" \""C:\Windows\Temp\zezeaxzsl.log\"""" /sc daily /st 23:00",0
"fsutil.exe file layout ""C:\Users\baolcix\Documents\Pictures\kpimfsva.txt""",0
"icacls ""C:\Program Files\czexhnpjr.exe"" /grant Everyone:F",0
ipconfig.exe /all,0
C:\Windows\Temp\tmp\Active Directory\ntds.dit,1
"move ""D:\Temp\Logs\xhpzsrzc.exe"" ""C:\Logs\Program Files\nqxvqvj.dll""",0
"findstr /C:""Gl346O1QGlmY"" ""D:\Windows\AppData\hhiiuqle.exe""",0
"certutil.exe -hashfile ""C:\Users\vmhijx\Downloads\pzpgzadnq.sys"" SHA256",0
net.exe localgroup Administrators backup /add,0
"C:\Windows\powershell.exe -Command ""Get-ChildItem -Path D:\Users\vyskyhvx\Pictures\Pictures -Recurse | Select-Object FullName, Length""",0
"attrib.exe +h ""D:\Windows\wadilkxcy.txt""",0
"type.exe ""C:\Windows\Logs\qthzwdy.txt""",0
C:\Windows\System32\ping.exe 8.8.8.8,0
"del ""C:\Windows\uzddorwkgb.sys"" /f /q",0
"type.exe ""D:\Users\pubpdtye\Documents\Documents\xfrirlgc.dll""",0
C:\Windows\echo.exe 41s3cADjFJgU > D:\Program Files\ukkmhilx.sys,0
ping 192.168.23.105,0
"findstr.exe /C:""GyrT8bBjIMVu"" ""D:\Temp\mmsxhnp.dll""",0
"move.exe ""C:\Users\prvis.ini"" ""D:\Logs\AppData\waoglz.txt""",0
